seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
3,spec_fusion_spec649_ridge_a5_0.35,spec_fusion_spec649_ridge_a5_0.35,0.6966789667896679,0.7286135693215339,0.7235324947589099,0.40412979351032446
3,spec_fusion_spec649_ridge_a5_0.40,spec_fusion_spec649_ridge_a5_0.40,0.6952029520295203,0.7197640117994101,0.715566037735849,0.41887905604719766
3,spec_fusion_spec649_svc_c08_0.03,spec_fusion_spec649_svc_c08_0.03,0.6915129151291513,0.7109144542772862,0.7061320754716981,0.41002949852507375
3,spec_fusion_spec649_svc_c08_0.05,spec_fusion_spec649_svc_c08_0.05,0.6907749077490775,0.7109144542772862,0.7061320754716981,0.41002949852507375
3,spec_fusion_spec649_svc_c08_0.08,spec_fusion_spec649_svc_c08_0.08,0.6885608856088561,0.7138643067846607,0.7089098532494759,0.40707964601769914
3,spec_fusion_spec649_svc_c08_0.12,spec_fusion_spec649_svc_c08_0.12,0.6907749077490775,0.7138643067846607,0.7089098532494759,0.40707964601769914
3,spec_fusion_spec649_svc_c08_0.18,spec_fusion_spec649_svc_c08_0.18,0.6900369003690037,0.7197640117994101,0.7144654088050315,0.40117994100294985
3,spec_fusion_spec649_svc_c08_0.28,spec_fusion_spec649_svc_c08_0.28,0.6885608856088561,0.7227138643067846,0.7172431865828093,0.39823008849557523
3,spec_fusion_spec649_svc_c08_0.35,spec_fusion_spec649_svc_c08_0.35,0.692250922509225,0.7256637168141593,0.720020964360587,0.3952802359882006
3,spec_fusion_spec649_svc_c08_0.40,spec_fusion_spec649_svc_c08_0.40,0.692250922509225,0.7256637168141593,0.720020964360587,0.3952802359882006
3,spec_spec649_gpu,spec_spec649_gpu,0.5579335793357934,0.5221238938053098,0.519916142557652,0.4631268436578171
3,spec_spec649_log_c04,spec_spec649_log_c04,0.5682656826568265,0.56047197640118,0.5611635220125786,0.5073746312684366
3,spec_spec649_log_c08,spec_spec649_log_c08,0.5675276752767527,0.5545722713864307,0.555607966457023,0.5132743362831859
3,spec_spec649_ridge_a5,spec_spec649_ridge_a5,0.5564575645756458,0.5073746312684366,0.505293501048218,0.46607669616519176
3,spec_spec649_svc_c08,spec_spec649_svc_c08,0.5542435424354244,0.5722713864306784,0.5568658280922432,0.24778761061946902
3,spec_zfusion_spec649_gpu_0.08,spec_zfusion_spec649_gpu_0.08,0.692250922509225,0.6873156342182891,0.685377358490566,0.45722713864306785
3,spec_zfusion_spec649_gpu_0.12,spec_zfusion_spec649_gpu_0.12,0.6915129151291513,0.6873156342182891,0.6857442348008386,0.4631268436578171
3,spec_zfusion_spec649_gpu_0.18,spec_zfusion_spec649_gpu_0.18,0.6833948339483394,0.6902654867256637,0.6885220125786163,0.46017699115044247
3,spec_zfusion_spec649_gpu_0.28,spec_zfusion_spec649_gpu_0.28,0.67380073800738,0.6932153392330384,0.6920335429769392,0.4690265486725664
3,spec_zfusion_spec649_gpu_0.35,spec_zfusion_spec649_gpu_0.35,0.6752767527675276,0.6991150442477876,0.6986897274633124,0.4808259587020649
3,spec_zfusion_spec649_log_c04_0.08,spec_zfusion_spec649_log_c04_0.08,0.6944649446494465,0.6902654867256637,0.6885220125786163,0.46017699115044247
3,spec_zfusion_spec649_log_c04_0.12,spec_zfusion_spec649_log_c04_0.12,0.6937269372693727,0.6991150442477876,0.6975890985324947,0.4631268436578171
3,spec_zfusion_spec649_log_c04_0.18,spec_zfusion_spec649_log_c04_0.18,0.6959409594095941,0.7079646017699115,0.7070230607966457,0.471976401179941
3,spec_zfusion_spec649_log_c04_0.28,spec_zfusion_spec649_log_c04_0.28,0.6974169741697417,0.7109144542772862,0.7105345911949685,0.4808259587020649
3,spec_zfusion_spec649_log_c04_0.35,spec_zfusion_spec649_log_c04_0.35,0.6900369003690037,0.7020648967551623,0.7018343815513627,0.4837758112094395
3,spec_zfusion_spec649_log_c08_0.08,spec_zfusion_spec649_log_c08_0.08,0.6959409594095941,0.696165191740413,0.6944444444444444,0.46017699115044247
3,spec_zfusion_spec649_log_c08_0.12,spec_zfusion_spec649_log_c08_0.12,0.6937269372693727,0.6991150442477876,0.6975890985324947,0.4631268436578171
3,spec_zfusion_spec649_log_c08_0.18,spec_zfusion_spec649_log_c08_0.18,0.6944649446494465,0.7138643067846607,0.7122117400419288,0.46017699115044247
3,spec_zfusion_spec649_log_c08_0.28,spec_zfusion_spec649_log_c08_0.28,0.6966789667896679,0.7109144542772862,0.7105345911949685,0.4808259587020649
3,spec_zfusion_spec649_log_c08_0.35,spec_zfusion_spec649_log_c08_0.35,0.6944649446494465,0.6991150442477876,0.6983228511530398,0.4749262536873156
3,spec_zfusion_spec649_ridge_a5_0.08,spec_zfusion_spec649_ridge_a5_0.08,0.6981549815498155,0.6902654867256637,0.6885220125786163,0.46017699115044247
3,spec_zfusion_spec649_ridge_a5_0.12,spec_zfusion_spec649_ridge_a5_0.12,0.6959409594095941,0.6991150442477876,0.6972222222222222,0.45722713864306785
3,spec_zfusion_spec649_ridge_a5_0.18,spec_zfusion_spec649_ridge_a5_0.18,0.6959409594095941,0.7050147492625368,0.7038784067085954,0.4690265486725664
3,spec_zfusion_spec649_ridge_a5_0.28,spec_zfusion_spec649_ridge_a5_0.28,0.7033210332103321,0.7109144542772862,0.7098008385744234,0.4690265486725664
3,spec_zfusion_spec649_ridge_a5_0.35,spec_zfusion_spec649_ridge_a5_0.35,0.6944649446494465,0.6991150442477876,0.6986897274633124,0.4808259587020649
3,spec_zfusion_spec649_svc_c08_0.08,spec_zfusion_spec649_svc_c08_0.08,0.6944649446494465,0.696165191740413,0.6944444444444444,0.46017699115044247
3,spec_zfusion_spec649_svc_c08_0.12,spec_zfusion_spec649_svc_c08_0.12,0.6915129151291513,0.696165191740413,0.6940775681341719,0.45427728613569324
3,spec_zfusion_spec649_svc_c08_0.18,spec_zfusion_spec649_svc_c08_0.18,0.6848708487084871,0.7020648967551623,0.700733752620545,0.46607669616519176
3,spec_zfusion_spec649_svc_c08_0.28,spec_zfusion_spec649_svc_c08_0.28,0.6760147601476014,0.6932153392330384,0.6927672955974842,0.4808259587020649
3,spec_zfusion_spec649_svc_c08_0.35,spec_zfusion_spec649_svc_c08_0.35,0.6715867158671587,0.6873156342182891,0.6864779874213836,0.4749262536873156
3,stack_lda,stack_lda,0.7025830258302583,0.7492625368731564,0.7429769392033543,0.3834808259587021
3,stack_log_c003,stack_log_c003,0.7018450184501845,0.7374631268436578,0.7337002096436058,0.4247787610619469
3,stack_log_c01,stack_log_c01,0.7040590405904059,0.7522123893805309,0.7475890985324947,0.41002949852507375
5,conv_fusion_net_0.10,conv_fusion_net_0.10,0.6671586715867158,0.7374631268436578,0.7337002096436058,0.4247787610619469
5,conv_fusion_net_0.20,conv_fusion_net_0.20,0.6745387453874538,0.7374631268436578,0.7329664570230607,0.41297935103244837
5,conv_fusion_net_0.35,conv_fusion_net_0.35,0.6789667896678967,0.7197640117994101,0.7126310272536687,0.37168141592920356
5,conv_fusion_z_et_0.10,conv_fusion_z_et_0.10,0.6723247232472325,0.7433628318584071,0.7407232704402515,0.4424778761061947
5,conv_fusion_z_et_0.20,conv_fusion_z_et_0.20,0.6804428044280443,0.7374631268436578,0.7344339622641509,0.4365781710914454
5,conv_fusion_z_et_0.35,conv_fusion_z_et_0.35,0.6804428044280443,0.7168141592920354,0.7131551362683438,0.4277286135693215
5,conv_fusion_z_log_0.10,conv_fusion_z_log_0.10,0.6693726937269373,0.7374631268436578,0.7344339622641509,0.4365781710914454
5,conv_fusion_z_log_0.20,conv_fusion_z_log_0.20,0.6797047970479705,0.7345132743362832,0.7305555555555555,0.4218289085545723
5,conv_fusion_z_log_0.35,conv_fusion_z_log_0.35,0.6811808118081181,0.7079646017699115,0.7037211740041929,0.41887905604719766
5,conv_fusion_z_svc_0.10,conv_fusion_z_svc_0.10,0.6693726937269373,0.7374631268436578,0.7344339622641509,0.4365781710914454
5,conv_fusion_z_svc_0.20,conv_fusion_z_svc_0.20,0.6782287822878229,0.7345132743362832,0.730188679245283,0.415929203539823
5,conv_fusion_z_svc_0.35,conv_fusion_z_svc_0.35,0.6841328413284132,0.7079646017699115,0.7029874213836478,0.40707964601769914
5,conv_fusion_zp_log_0.10,conv_fusion_zp_log_0.10,0.6693726937269373,0.7374631268436578,0.7344339622641509,0.4365781710914454
5,conv_fusion_zp_log_0.20,conv_fusion_zp_log_0.20,0.6797047970479705,0.7345132743362832,0.7305555555555555,0.4218289085545723
5,conv_fusion_zp_log_0.35,conv_fusion_zp_log_0.35,0.6811808118081181,0.7079646017699115,0.7037211740041929,0.41887905604719766
5,conv_gate0.008,conv_gate0.008,0.6841328413284132,0.7079646017699115,0.7029874213836478,0.40707964601769914
5,conv_gate0.012,conv_gate0.012,0.6841328413284132,0.7079646017699115,0.7029874213836478,0.40707964601769914
5,conv_gate0.016,conv_gate0.016,0.6841328413284132,0.7079646017699115,0.7029874213836478,0.40707964601769914
5,conv_net,conv_net,0.6435424354243543,0.6873156342182891,0.6784067085953878,0.34513274336283184
5,conv_svc,conv_svc,0.6671586715867158,0.7374631268436578,0.735167714884696,0.44837758112094395
5,conv_z_et,conv_z_et,0.6583025830258302,0.6932153392330384,0.6894654088050314,0.4277286135693215
5,conv_z_log,conv_z_log,0.6568265682656826,0.6784660766961652,0.6730083857442348,0.40117994100294985
5,conv_z_svc,conv_z_svc,0.6575645756457564,0.6814159292035398,0.6743186582809224,0.3746312684365782
5,conv_zp_log,conv_zp_log,0.6583025830258302,0.6784660766961652,0.6730083857442348,0.40117994100294985
5,erp_erp_late_et_l8,erp_erp_late_et_l8,0.6730627306273063,0.7109144542772862,0.7024633123689727,0.35103244837758113
5,erp_erp_late_lda,erp_erp_late_lda,0.6369003690036901,0.6607669616519174,0.6585429769392033,0.45427728613569324
5,erp_erp_late_log_c03,erp_erp_late_log_c03,0.6265682656826568,0.6755162241887905,0.6757337526205451,0.49262536873156343
5,erp_erp_late_log_c08,erp_erp_late_log_c08,0.6199261992619927,0.6578171091445427,0.6583333333333333,0.49852507374631266
5,erp_erp_late_ridge_a8,erp_erp_late_ridge_a8,0.5852398523985239,0.6342182890855457,0.6346436058700209,0.49852507374631266
5,erp_erp_late_svc_c07,erp_erp_late_svc_c07,0.6531365313653137,0.7079646017699115,0.704454926624738,0.4306784660766962
5,oof_rank_mean12,oof_rank_mean12,0.6863468634686347,0.7286135693215339,0.725,0.4277286135693215
5,oof_rank_mean3,oof_rank_mean3,0.6833948339483394,0.7374631268436578,0.7348008385744235,0.4424778761061947
5,oof_rank_mean5,oof_rank_mean5,0.6870848708487085,0.7315634218289085,0.7292452830188679,0.44837758112094395
5,oof_rank_mean8,oof_rank_mean8,0.6892988929889299,0.7256637168141593,0.7218553459119497,0.4247787610619469
5,oof_rank_median12,oof_rank_median12,0.6841328413284132,0.7345132743362832,0.7316561844863732,0.43952802359882004
5,oof_rank_median3,oof_rank_median3,0.6878228782287823,0.7227138643067846,0.719811320754717,0.43952802359882004
5,oof_rank_median5,oof_rank_median5,0.6878228782287823,0.7286135693215339,0.7268343815513627,0.45722713864306785
5,oof_rank_median8,oof_rank_median8,0.6915129151291513,0.7345132743362832,0.7312893081761006,0.4336283185840708
5,recipe_conv_spec_erp_mean,recipe_conv_spec_erp_mean,0.6826568265682657,0.7315634218289085,0.7288784067085954,0.4424778761061947
5,recipe_conv_spec_erp_median,recipe_conv_spec_erp_median,0.6826568265682657,0.7315634218289085,0.7288784067085954,0.4424778761061947
5,recipe_conv_spec_erp_zmean,recipe_conv_spec_erp_zmean,0.6826568265682657,0.7286135693215339,0.7279350104821802,0.4749262536873156
5,recipe_four_core_mean,recipe_four_core_mean,0.6826568265682657,0.7315634218289085,0.7288784067085954,0.4424778761061947
5,recipe_four_core_median,recipe_four_core_median,0.6826568265682657,0.7315634218289085,0.7288784067085954,0.4424778761061947
5,recipe_four_core_zmean,recipe_four_core_zmean,0.6826568265682657,0.7286135693215339,0.7279350104821802,0.4749262536873156
5,recipe_robust_core_mean,recipe_robust_core_mean,0.6878228782287823,0.7227138643067846,0.719811320754717,0.43952802359882004
5,recipe_robust_core_median,recipe_robust_core_median,0.6878228782287823,0.7227138643067846,0.719811320754717,0.43952802359882004
5,recipe_robust_core_zmean,recipe_robust_core_zmean,0.6841328413284132,0.7315634218289085,0.730712788259958,0.471976401179941
5,spec_base,spec_base,0.6708487084870849,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_gpu_0.03,spec_fusion_spec649_gpu_0.03,0.6686346863468635,0.7404129793510325,0.7383123689727463,0.45132743362831856
5,spec_fusion_spec649_gpu_0.05,spec_fusion_spec649_gpu_0.05,0.6686346863468635,0.7374631268436578,0.7348008385744235,0.4424778761061947
5,spec_fusion_spec649_gpu_0.08,spec_fusion_spec649_gpu_0.08,0.6649446494464945,0.7374631268436578,0.7348008385744235,0.4424778761061947
5,spec_fusion_spec649_gpu_0.12,spec_fusion_spec649_gpu_0.12,0.6708487084870849,0.7345132743362832,0.7323899371069182,0.45132743362831856
5,spec_fusion_spec649_gpu_0.18,spec_fusion_spec649_gpu_0.18,0.6612546125461255,0.7345132743362832,0.7331236897274633,0.4631268436578171
5,spec_fusion_spec649_gpu_0.28,spec_fusion_spec649_gpu_0.28,0.6472324723247233,0.7286135693215339,0.7268343815513627,0.45722713864306785
5,spec_fusion_spec649_gpu_0.35,spec_fusion_spec649_gpu_0.35,0.633210332103321,0.7138643067846607,0.710377358490566,0.4306784660766962
5,spec_fusion_spec649_gpu_0.40,spec_fusion_spec649_gpu_0.40,0.6243542435424354,0.6814159292035398,0.6783542976939203,0.43952802359882004
5,spec_fusion_spec649_log_c04_0.03,spec_fusion_spec649_log_c04_0.03,0.6693726937269373,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_log_c04_0.05,spec_fusion_spec649_log_c04_0.05,0.6693726937269373,0.7404129793510325,0.7375786163522012,0.43952802359882004
5,spec_fusion_spec649_log_c04_0.08,spec_fusion_spec649_log_c04_0.08,0.6678966789667896,0.7404129793510325,0.7375786163522012,0.43952802359882004
5,spec_fusion_spec649_log_c04_0.12,spec_fusion_spec649_log_c04_0.12,0.6686346863468635,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_log_c04_0.18,spec_fusion_spec649_log_c04_0.18,0.6723247232472325,0.7433628318584071,0.7410901467505241,0.44837758112094395
5,spec_fusion_spec649_log_c04_0.28,spec_fusion_spec649_log_c04_0.28,0.6583025830258302,0.7463126843657817,0.744601677148847,0.45722713864306785
5,spec_fusion_spec649_log_c04_0.35,spec_fusion_spec649_log_c04_0.35,0.659040590405904,0.7227138643067846,0.7201781970649894,0.44542772861356933
5,spec_fusion_spec649_log_c04_0.40,spec_fusion_spec649_log_c04_0.40,0.6523985239852399,0.7197640117994101,0.7166666666666667,0.4365781710914454
5,spec_fusion_spec649_log_c08_0.03,spec_fusion_spec649_log_c08_0.03,0.6708487084870849,0.7433628318584071,0.7410901467505241,0.44837758112094395
5,spec_fusion_spec649_log_c08_0.05,spec_fusion_spec649_log_c08_0.05,0.6701107011070111,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_log_c08_0.08,spec_fusion_spec649_log_c08_0.08,0.6678966789667896,0.7433628318584071,0.7407232704402515,0.4424778761061947
5,spec_fusion_spec649_log_c08_0.12,spec_fusion_spec649_log_c08_0.12,0.6715867158671587,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_log_c08_0.18,spec_fusion_spec649_log_c08_0.18,0.6730627306273063,0.7492625368731564,0.7470125786163522,0.44837758112094395
5,spec_fusion_spec649_log_c08_0.28,spec_fusion_spec649_log_c08_0.28,0.6656826568265682,0.7286135693215339,0.7268343815513627,0.45722713864306785
5,spec_fusion_spec649_log_c08_0.35,spec_fusion_spec649_log_c08_0.35,0.6605166051660517,0.7315634218289085,0.7288784067085954,0.4424778761061947
5,spec_fusion_spec649_log_c08_0.40,spec_fusion_spec649_log_c08_0.40,0.6538745387453875,0.7138643067846607,0.711111111111111,0.4424778761061947
5,spec_fusion_spec649_ridge_a5_0.03,spec_fusion_spec649_ridge_a5_0.03,0.6701107011070111,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_ridge_a5_0.05,spec_fusion_spec649_ridge_a5_0.05,0.6701107011070111,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_ridge_a5_0.08,spec_fusion_spec649_ridge_a5_0.08,0.6678966789667896,0.7433628318584071,0.7410901467505241,0.44837758112094395
5,spec_fusion_spec649_ridge_a5_0.12,spec_fusion_spec649_ridge_a5_0.12,0.6686346863468635,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_ridge_a5_0.18,spec_fusion_spec649_ridge_a5_0.18,0.6715867158671587,0.7433628318584071,0.740356394129979,0.4365781710914454
5,spec_fusion_spec649_ridge_a5_0.28,spec_fusion_spec649_ridge_a5_0.28,0.6782287822878229,0.7433628318584071,0.7407232704402515,0.4424778761061947
5,spec_fusion_spec649_ridge_a5_0.35,spec_fusion_spec649_ridge_a5_0.35,0.67380073800738,0.7345132743362832,0.7316561844863732,0.43952802359882004
5,spec_fusion_spec649_ridge_a5_0.40,spec_fusion_spec649_ridge_a5_0.40,0.6686346863468635,0.7256637168141593,0.7233228511530398,0.44837758112094395
5,spec_fusion_spec649_svc_c08_0.03,spec_fusion_spec649_svc_c08_0.03,0.6715867158671587,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_svc_c08_0.05,spec_fusion_spec649_svc_c08_0.05,0.6715867158671587,0.7374631268436578,0.735167714884696,0.44837758112094395
5,spec_fusion_spec649_svc_c08_0.08,spec_fusion_spec649_svc_c08_0.08,0.6715867158671587,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_svc_c08_0.12,spec_fusion_spec649_svc_c08_0.12,0.6723247232472325,0.7404129793510325,0.7379454926624738,0.44542772861356933
5,spec_fusion_spec649_svc_c08_0.18,spec_fusion_spec649_svc_c08_0.18,0.6730627306273063,0.7315634218289085,0.7285115303983228,0.4365781710914454
5,spec_fusion_spec649_svc_c08_0.28,spec_fusion_spec649_svc_c08_0.28,0.67380073800738,0.7315634218289085,0.7281446540880503,0.4306784660766962
5,spec_fusion_spec649_svc_c08_0.35,spec_fusion_spec649_svc_c08_0.35,0.6730627306273063,0.7286135693215339,0.725,0.4277286135693215
5,spec_fusion_spec649_svc_c08_0.40,spec_fusion_spec649_svc_c08_0.40,0.6723247232472325,0.7345132743362832,0.7305555555555555,0.4218289085545723
5,spec_spec649_gpu,spec_spec649_gpu,0.5498154981549815,0.5663716814159292,0.564517819706499,0.46607669616519176
5,spec_spec649_log_c04,spec_spec649_log_c04,0.5505535055350553,0.5663716814159292,0.5648846960167715,0.471976401179941
5,spec_spec649_log_c08,spec_spec649_log_c08,0.548339483394834,0.5545722713864307,0.5530398322851153,0.471976401179941
5,spec_spec649_ridge_a5,spec_spec649_ridge_a5,0.5476014760147602,0.5103244837758112,0.5073375262054507,0.45132743362831856
5,spec_spec649_svc_c08,spec_spec649_svc_c08,0.5232472324723247,0.5339233038348082,0.5185534591194969,0.25073746312684364
5,spec_zfusion_spec649_gpu_0.08,spec_zfusion_spec649_gpu_0.08,0.6612546125461255,0.7286135693215339,0.7294025157232704,0.49852507374631266
5,spec_zfusion_spec649_gpu_0.12,spec_zfusion_spec649_gpu_0.12,0.6538745387453875,0.7227138643067846,0.7238469601677149,0.504424778761062
5,spec_zfusion_spec649_gpu_0.18,spec_zfusion_spec649_gpu_0.18,0.6568265682656826,0.7227138643067846,0.7238469601677149,0.504424778761062
5,spec_zfusion_spec649_gpu_0.28,spec_zfusion_spec649_gpu_0.28,0.6553505535055351,0.7197640117994101,0.7207023060796646,0.5014749262536873
5,spec_zfusion_spec649_gpu_0.35,spec_zfusion_spec649_gpu_0.35,0.6516605166051661,0.7227138643067846,0.7231132075471698,0.49262536873156343
5,spec_zfusion_spec649_log_c04_0.08,spec_zfusion_spec649_log_c04_0.08,0.6634686346863469,0.7345132743362832,0.734958071278826,0.49262536873156343
5,spec_zfusion_spec649_log_c04_0.12,spec_zfusion_spec649_log_c04_0.12,0.6583025830258302,0.7374631268436578,0.7381027253668763,0.49557522123893805
5,spec_zfusion_spec649_log_c04_0.18,spec_zfusion_spec649_log_c04_0.18,0.6619926199261993,0.7315634218289085,0.7325471698113207,0.5014749262536873
5,spec_zfusion_spec649_log_c04_0.28,spec_zfusion_spec649_log_c04_0.28,0.6671586715867158,0.7256637168141593,0.7262578616352201,0.49557522123893805
5,spec_zfusion_spec649_log_c04_0.35,spec_zfusion_spec649_log_c04_0.35,0.6619926199261993,0.7256637168141593,0.7258909853249476,0.4896755162241888
